Owner Code,Owner Name,Item Code,Item Name,Location,StockQty[Unit1],StockQty[Unit2],Inventory Qty,Qty/UOM1,UOM1,Lot6,Qty/UOM2,LastShip,Item Group,Category1,Category2,Category3,Category4,Damage Flag,Warehouse Code,Warehouse Name,AllocatedQty[Unit1],PackedQty[Unit1],InstructedQty[Unit1],LogicalQty[Unit1],ExpectQty[Unit1],AllocatedQty[Unit2],PackedQty[Unit2],InstructedQty[Unit2],LogicalQty[Unit2],ExpectQty[Unit2],UOM2,StockQty[Unit3],AllocatedQty[Unit3],PackedQty[Unit3],InstructedQty[Unit3],LogicalQty[Unit3],ExpectQty[Unit3],Qty/UOM3,UOM3,StockQty[Unit4],AllocatedQty[Unit4],PackedQty[Unit4],InstructedQty[Unit4],LogicalQty[Unit4],ExpectQty[Unit4],Qty/UOM4,UOM4,StockQty[Unit5],AllocatedQty[Unit5],PackedQty[Unit5],InstructedQty[Unit5],LogicalQty[Unit5],ExpectQty[Unit5],Qty/UOM5,UOM5,StockQty[Unit6],AllocatedQty[Unit6],PackedQty[Unit6],InstructedQty[Unit6],LogicalQty[Unit6],ExpectQty[Unit6],Qty/UOM6,UOM6,Allocated Qty,Packed Qty,Slot Schedule Qty,Logical Inventory Qty,Inventory Schedule Qty,Weight,Allocated Weight,Packed Weight,Slot Schedule Weight,Logical Inventory Weight,Inventory Schedule Weight,Weight Unit,Capacity,Allocated Capacity,Packed Capacity,Slot Schedule Capacity,Logical Inventory Capacity,Inventory Schedule Capacity,Capacity Unit,Lot1,Lot2,Lot3,Lot4,Lot5,Lot7,Lot8,Lot9,Lot10,Lot11,Lot12,Lot13,Lot14,Lot15,Lot16,Lot17,Lot18,Lot19,Lot20,No Shipping Flag,@Weight,@Capacity,Case No. (Prefix),Case No.,Case No. (Suffix),Industrial Lot Key,Industry Lot(String)1,Industry Lot(String)2,Industrial Lot(String)3,Industrial Lot(String)4,Industrial Lot(String)5,Industrial Lot(String)6,Industrial Lot(String)7,Industrial Lot(String)8,Industrial Lot(String)9,Industrial Lot(String)10,Industrial Lot(String)11,Industrial Lot(String)12,Industrial Lot(String)13,Industrial Lot(String)14,Industrial Lot(String)15,Industrial Lot(String)16,Industrial Lot(String)17,Industrial Lot(String)18,Industrial Lot(String)19,Industrial Lot(String)20,Industrial Lot(String)21,Industrial Lot(String)22,Industrial Lot(String)23,Industrial Lot(String)24,Industrial Lot(String)25,Industrial Lot(String)26,Industrial Lot(String)27,Industrial Lot(String)28,Industrial Lot(String)29,Industrial Lot(String)30,Industrial Lot(String)31,Industrial Lot(String)32,Industrial Lot(String)33,Industrial Lot(String)34,Industrial Lot(String)35,Industrial Lot(String)36,Industrial Lot(String)37,Industrial Lot(String)38,Industrial Lot(String)39,Industrial Lot(String)40,Industrial Lot(String)41,Industrial Lot(String)42,Industrial Lot(String)43,Industrial Lot(String)44,Industrial Lot(String)45,Industrial Lot(String)46,Industrial Lot(String)47,Industrial Lot(String)48,Industrial Lot(String)49,Industrial Lot(String)50,Industrial Lot(Date)1,Industrial Lot(Date)2,Industrial Lot(Date)3,Industrial Lot(Date)4,Industrial Lot(Date)5,Industrial Lot(Date)6,Industrial Lot(Date)7,Industrial Lot(Date)8,Industrial Lot(Date)9,Industrial Lot(Date)10,Industrial Lot(Date)11,Industrial Lot(Date)12,Industrial Lot(Date)13,Industrial Lot(Date)14,Industrial Lot(Date)15,Industrial Lot(Date)16,Industrial Lot(Date)17,Industrial Lot(Date)18,Industrial Lot(Date)19,Industrial Lot(Date)20,Receiving OLC No.,IS No.,Customs code,Permit Type,Permit No.,Permit Date,Cargo Type,Bonded No.,Vessel Name,Arrival Date,Permit Flag,Shipping Stop Flag,Shipping Stop Flag (ABL),Billing Code,Billing Owner Name,Contract Dept Code,Contract Dept Name,Category5,Owner Item Code,Supplier Item Code,JAN,ITF,Manufacture Item Code,ABC Classification,RCVActual,Storage Fee Reckoning Date,Pallet Stowage Qty,Building
T034801,NanoCore Systems,02-0771-842,Orion Umbrella,W1-5-5,1,,1,1,BUNDLE,25/08/2023,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,kg,0,0,0,0,0,0,M3,000779572,004659657,150.2,,,,,,,,,,,,,,,,,Possible,0,0,,,,3962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T034801,TEIJIN CORPORATION (THAILAND) LIMITED,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,25/08/2023,25/08/2023,98901,
T034801,NanoCore Systems,02-0771-842,Orion Umbrella,U1-5-9,1,,1,1,BUNDLE,25/08/2023,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,kg,0,0,0,0,0,0,M3,000779572,004659663,151.1,,,,,,,,,,,,,,,,,Possible,0,0,,,,3962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T034801,TEIJIN CORPORATION (THAILAND) LIMITED,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,25/08/2023,25/08/2023,98901,
T034801,NanoCore Systems,02-0771-842,Orion Umbrella,U1-5-9,1,,1,1,BUNDLE,25/08/2023,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,kg,0,0,0,0,0,0,M3,000779572,004659666,150.4,,,,,,,,,,,,,,,,,Possible,0,0,,,,3962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T034801,TEIJIN CORPORATION (THAILAND) LIMITED,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,25/08/2023,25/08/2023,98901,
T034801,NanoCore Systems,02-0771-842,Orion Umbrella,Y1-6-24,1,,1,1,BUNDLE,25/08/2023,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,kg,0,0,0,0,0,0,M3,000779572,004659669,151.3,,,,,,,,,,,,,,,,,Possible,0,0,,,,3962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T034801,TEIJIN CORPORATION (THAILAND) LIMITED,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,25/08/2023,25/08/2023,98901,
T034801,NanoCore Systems,02-0771-842,Orion Umbrella,Y1-6-24,1,,1,1,BUNDLE,25/08/2023,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,kg,0,0,0,0,0,0,M3,000779572,004659677,151.2,,,,,,,,,,,,,,,,,Possible,0,0,,,,3962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T034801,TEIJIN CORPORATION (THAILAND) LIMITED,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,25/08/2023,25/08/2023,98901,
T034801,NanoCore Systems,02-0771-842,Orion Umbrella,W1-6-6,1,,1,1,BUNDLE,25/08/2023,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,kg,0,0,0,0,0,0,M3,000779572,004659683,152.2,,,,,,,,,,,,,,,,,Possible,0,0,,,,3962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T034801,TEIJIN CORPORATION (THAILAND) LIMITED,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,25/08/2023,25/08/2023,98901,
T034801,NanoCore Systems,02-0771-842,Orion Umbrella,W1-6-6,1,,1,1,BUNDLE,25/08/2023,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,kg,0,0,0,0,0,0,M3,000779572,004659687,151.4,,,,,,,,,,,,,,,,,Possible,0,0,,,,3962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T034801,TEIJIN CORPORATION (THAILAND) LIMITED,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,25/08/2023,25/08/2023,98901,
T034801,NanoCore Systems,02-0771-842,Orion Umbrella,U1-5-1,1,,1,1,BUNDLE,25/08/2023,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,kg,0,0,0,0,0,0,M3,000779572,004659696,153.5,,,,,,,,,,,,,,,,,Possible,0,0,,,,3962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T034801,TEIJIN CORPORATION (THAILAND) LIMITED,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,25/08/2023,25/08/2023,98901,
T034801,NanoCore Systems,02-0771-842,Orion Umbrella,U1-5-1,1,,1,1,BUNDLE,25/08/2023,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,kg,0,0,0,0,0,0,M3,000779572,004659702,152.3,,,,,,,,,,,,,,,,,Possible,0,0,,,,3962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T034801,TEIJIN CORPORATION (THAILAND) LIMITED,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,25/08/2023,25/08/2023,98901,
T033401,CircuitFlow Industries,03-8957-045,Vortex Diode,Y1-3-21,1,,1,1,PALLET,09/04/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,1.235,0,0,0,1.235,0,M3,24-010,6,180 SHEET,,,,,,,,,,,,,,,,,Possible,0,0,,,,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T033401,MOLTEN ASIA(WIP),35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,09/04/2024,09/04/2024,998001,
T033401,CircuitFlow Industries,04-1485-906,Cortex Oscillator,Y1-3-3,1,,1,1,PALLET,20/12/2021,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,0.968,0,0,0,0.968,0,M3,21-024,16 Bag,400 Kgs,,,,,,,,,,,,,,,,,Possible,0,0,,,,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T033401,MOLTEN ASIA(WIP),35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,20/12/2021,20/12/2021,998001,
T033401,CircuitFlow Industries,05-5270-868,Jovex Beacon,Y1-3-20,1,,1,1,PALLET,09/04/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,1.029,0,0,0,1.029,0,M3,24-001,2 BAG,50 KGS,,,,,,,,,,,,,,,,,Possible,0,0,,,,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T033401,MOLTEN ASIA(WIP),35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,09/04/2024,09/04/2024,998001,
T033401,CircuitFlow Industries,06-4926-116,Quanta Junction,Y1-2-15,1,,1,1,PALLET,05/07/2021,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,2.016,0,0,0,2.016,0,M3,21-023,26 Bag*มีฉีกขาด,650 Kgs,,,,,,,,,,,,,,,,,Possible,0,0,,,,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T033401,MOLTEN ASIA(WIP),35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,05/07/2021,05/07/2021,998001,
T033401,CircuitFlow Industries,07-9776-194,Xenon Venturi,Y1-3-17,1,,1,1,PALLET,13/09/2021,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,1.268,0,0,0,1.268,0,M3,21-031,28 Bag,700 Kgs,,,,,,,,,,,,,,,,,Possible,0,0,,,,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T033401,MOLTEN ASIA(WIP),35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,13/09/2021,13/09/2021,998001,
T033401,CircuitFlow Industries,07-9776-194,Xenon Venturi,Y1-3-14,1,,1,1,PALLET,09/04/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,1.268,0,0,0,1.268,0,M3,24-002,4 BAG,100 KGS,,,,,,,,,,,,,,,,,Possible,0,0,,,,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T033401,MOLTEN ASIA(WIP),35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,09/04/2024,09/04/2024,998001,
T033401,CircuitFlow Industries,08-5594-917,Epsilon Encoder,Y1-2-7,1,,1,1,PALLET,05/07/2021,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,1.829,0,0,0,1.829,0,M3,21-028,16 Bag,400 Kgs,,,,,,,,,,,,,,,,,Possible,0,0,,,,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T033401,MOLTEN ASIA(WIP),35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,20/07/2023,20/07/2023,998001,
T033401,CircuitFlow Industries,09-7183-916,Lumex Piston,Y1-3-21,1,,1,1,PALLET,09/04/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,1.249,0,0,0,1.249,0,M3,24-010,2 ROLL,100 M.,,,,,,,,,,,,,,,,,Possible,0,0,,,,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T033401,MOLTEN ASIA(WIP),35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,09/04/2024,09/04/2024,998001,
T033401,CircuitFlow Industries,10-3789-128,Synex Bracket,Y1-2-16,1,,1,1,PALLET,23/03/2023,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,1.331,0,0,0,1.331,0,M3,23-017,13 BAG,325 KGS,,,,,,,,,,,,,,,,,Possible,0,0,,,,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T033401,MOLTEN ASIA(WIP),35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,23/03/2023,23/03/2023,998001,
T033401,CircuitFlow Industries,10-3789-128,Synex Bracket,Y1-3-20,1,,1,1,PALLET,09/04/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,1.331,0,0,0,1.331,0,M3,24-001,2 BAG,50 KGS,,,,,,,,,,,,,,,,,Possible,0,0,,,,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T033401,MOLTEN ASIA(WIP),35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,09/04/2024,09/04/2024,998001,
T033401,CircuitFlow Industries,11-6094-726,Zentri Kernel,Y1-2-16,1,,1,1,PALLET,23/03/2023,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,1.331,0,0,0,1.331,0,M3,23-017,4 BAG,100 KGS,,,,,,,,,,,,,,,,,Possible,0,0,,,,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T033401,MOLTEN ASIA(WIP),35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,23/03/2023,23/03/2023,998001,
T033401,CircuitFlow Industries,12-2660-936,Glacio Washer,Y1-2-16,1,,1,1,PALLET,23/03/2023,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,1.331,0,0,0,1.331,0,M3,23-017,7 BAG,175 KGS,,,,,,,,,,,,,,,,,Possible,0,0,,,,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T033401,MOLTEN ASIA(WIP),35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,23/03/2023,23/03/2023,998001,
T033401,CircuitFlow Industries,13-2539-994,Nexon Filter,Y1-3-14,1,,1,1,PALLET,09/04/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,0.872,0,0,0,0.872,0,M3,24-002,18 BAG,450 KGS,,,,,,,,,,,,,,,,,Possible,0,0,,,,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T033401,MOLTEN ASIA(WIP),35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,09/04/2024,09/04/2024,998001,
T033401,CircuitFlow Industries,14-2570-685,Ultrav Relay,Y1-2-7,1,,1,1,PALLET,05/07/2021,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,1.527,0,0,0,1.527,0,M3,21-028,7 Bag,175 Kgs,,,,,,,,,,,,,,,,,Possible,0,0,,,,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T033401,MOLTEN ASIA(WIP),35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,20/07/2023,20/07/2023,998001,
T033401,CircuitFlow Industries,15-4121-739,Bravio Cartridge,Y1-3-16,1,,1,1,PALLET,19/07/2022,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,2.175,0,0,0,2.175,0,M3,21-025,18 BAG,450 KGS,,,,,,,,,,,,,,,,,Possible,0,0,,,,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T033401,MOLTEN ASIA(WIP),35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,19/07/2022,19/07/2022,998001,
T033401,CircuitFlow Industries,15-4121-739,Bravio Cartridge,Y1-3-20,1,,1,1,PALLET,09/04/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,2.175,0,0,0,2.175,0,M3,24-001,2 BAG,50 KGS,,,,,,,,,,,,,,,,,Possible,0,0,,,,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T033401,MOLTEN ASIA(WIP),35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,09/04/2024,09/04/2024,998001,
T033401,CircuitFlow Industries,16-1345-967,Ionex Latch,Y1-2-14,1,,1,1,PALLET,23/03/2023,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,1.331,0,0,0,1.331,0,M3,23-016,28 BAG,700 KGS,,,,,,,,,,,,,,,,,Possible,0,0,,,,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T033401,MOLTEN ASIA(WIP),35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,23/03/2023,23/03/2023,998001,
T033401,CircuitFlow Industries,16-1345-967,Ionex Latch,Y1-3-20,1,,1,1,PALLET,09/04/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,1.331,0,0,0,1.331,0,M3,24-001,4 BAG,100 KGS,,,,,,,,,,,,,,,,,Possible,0,0,,,,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T033401,MOLTEN ASIA(WIP),35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,09/04/2024,09/04/2024,998001,
T033401,CircuitFlow Industries,17-7512-616,Praxis Yoke,Y1-3-20,1,,1,1,PALLET,09/04/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,1.271,0,0,0,1.271,0,M3,24-001,1 BAG,25 KGS,,,,,,,,,,,,,,,,,Possible,0,0,,,,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T033401,MOLTEN ASIA(WIP),35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,09/04/2024,09/04/2024,998001,
